can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,price_change_percent,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,known_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,scout_news_link,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90,pos,team_name,price
True,True,,,576620,0,0,0,0,0,0,3,1.0,,0,Bendito,0.0,437,False,,,45,576620.jpg,1.0,False,Mantato,0.2,False,,a,16,1,1,0,0,0,0,0.0,0.2,Bendito Mantato,,,,,False,p576620,15,0,0,0,0,0,0,0,0,0,0,0,3,2.2,11.7,0.0,1.4,0,0,0,0,0,0.0,0.01,0.01,0.05,,,,,,,[],,386,181,335,170,470,195,381,180,0.0,0.0,0.06,0.06,0.3,0.0,475,239,174,18,370,168,358,132,0.0,0.0,0.0,MID,MUN,4.5
True,True,,,519913,0,0,0,0,0,0,3,1.0,,0,Tyler,0.0,438,False,,,45,519913.jpg,1.0,False,Fletcher,0.3,False,,a,16,1,2,0,0,0,0,0.0,0.4,Fletcher,,,,,False,p519913,17,0,0,0,0,0,0,0,0,0,0,0,6,0.8,3.0,0.0,0.3,0,0,0,0,0,0.0,0.01,0.01,0.33,,,,,,,[],,391,183,360,178,458,192,391,183,0.0,0.0,0.05,0.05,1.75,0.0,459,236,158,15,366,166,319,113,0.0,0.0,0.0,MID,MUN,4.5
True,True,75.0,,485711,0,0,0,0,0,0,4,1.7,,0,Benjamin,0.0,439,False,Shin injury - 75% chance of playing,2026-07-23T12:01:23.722029Z,70,485711.jpg,3.7,False,Sesko,2.2,False,,d,16,1,111,0,0,0,0,0.0,15.9,Šeško,,,,,False,p485711,1630,11,2,2,30,0,0,0,2,0,0,19,405,483.8,156.1,803.0,143.4,0,0,0,0,17,9.21,0.28,9.48,27.05,,,,,,,[],https://www.manutd.com/en/news/carrick-reveals-team-news-for-final-day-v-brighton-24-may-2026?utm_source=premier-league-web&utm_medium=referral&utm_campaign=pl-referral-always-on&utm_term=injuries&utm_content=club-injury-article,118,11,199,21,16,9,56,12,0.51,0.0,0.02,0.53,1.49,1.66,30,10,536,60,84,8,99,15,0.94,0.11,0.0,FWD,MUN,7.0
True,True,,,458249,0,0,0,0,0,0,4,1.8,,0,Joshua,0.0,440,False,,,55,458249.jpg,1.8,False,Zirkzee,0.7,False,,a,16,1,42,0,0,0,0,0.0,7.6,Zirkzee,,,,,False,p458249,607,2,1,2,8,0,0,0,3,0,0,6,146,164.4,177.7,245.0,58.3,0,0,0,0,5,2.74,0.34,3.08,9.41,,,,,,,[],,268,26,185,17,117,30,225,25,0.41,0.0,0.05,0.46,1.4,1.19,167,37,404,34,307,31,271,49,0.74,0.3,0.0,FWD,MUN,5.5
True,True,,,596047,0,0,0,0,0,0,4,1.0,,0,Chido,0.0,441,False,,,45,596047.jpg,0.0,False,Obi,1.2,False,,a,16,1,0,0,0,0,0,0.0,0.0,Obi,,,,,False,p596047,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,[],,485,53,480,53,472,54,486,54,0.0,0.0,0.0,0.0,0.0,0.0,481,66,180,10,487,54,176,30,0.0,0.0,0.0,FWD,MUN,4.5
True,True,,,98747,0,0,0,0,0,0,1,2.6,,0,Nick,0.0,442,False,,,50,98747.jpg,3.6,False,Pope,1.2,False,,a,17,4,96,0,0,0,0,0.0,19.2,Pope,,,,,False,p98747,2416,0,1,7,38,0,0,0,2,0,89,3,414,671.0,0.0,35.0,70.7,0,0,0,0,27,0.16,0.0,0.16,32.89,,,,,,,[],,55,13,485,53,293,1,197,13,0.01,3.32,0.0,0.01,1.23,1.42,219,6,197,44,86,8,189,28,1.01,0.26,0.0,GK,NEW,5.0
True,True,,,81441,0,0,0,0,0,0,1,2.0,,0,Mark,0.0,443,False,,,45,81441.jpg,0.0,False,Gillespie,0.0,False,,a,17,4,0,0,0,0,0,0.0,0.0,Gillespie,,,,,False,p81441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,[],,449,50,438,37,421,28,451,50,0.0,0.0,0.0,0.0,0.0,0.0,373,22,72,24,454,50,478,59,0.0,0.0,0.0,GK,NEW,4.5
True,True,,,554578,0,0,0,0,0,0,1,2.0,,0,Ewen,0.0,444,False,,,45,554578.jpg,0.0,False,Jaouen,0.1,False,,a,17,4,0,0,0,0,0,0.0,0.0,Jaouen,,,,,False,p554578,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,[],,478,58,474,52,464,46,480,58,0.0,0.0,0.0,0.0,0.0,0.0,467,40,166,42,483,58,403,48,0.0,0.0,0.0,GK,NEW,4.5
True,True,,,465642,0,0,0,0,0,0,2,2.2,,0,Malick,0.0,445,False,,,50,465642.jpg,3.6,False,Thiaw,2.0,False,,a,17,4,126,0,0,0,0,0.0,25.2,Thiaw,,,,,False,p465642,2963,4,0,5,52,0,0,0,4,0,0,12,436,868.0,114.3,409.0,138.9,0,0,0,0,33,4.8,0.96,5.76,49.21,,,,,,,[],,17,6,228,67,61,4,64,11,0.15,0.0,0.03,0.18,1.49,1.58,300,58,278,137,88,35,112,39,1.0,0.15,0.0,DEF,NEW,5.0
True,True,100.0,,119471,0,0,0,0,0,0,2,1.6,,0,Fabian,0.0,446,False,,2026-07-23T12:01:23.737715Z,50,119471.jpg,3.2,False,Schär,0.2,False,,a,17,4,51,0,0,0,0,0.0,10.2,Schär,,,,,False,p119471,1089,0,0,4,13,0,0,0,1,0,0,0,186,291.2,63.6,108.0,46.4,0,0,0,0,11,0.97,0.6,1.57,13.85,,,3.0,,,,[],,205,77,272,91,225,67,256,82,0.08,0.0,0.05,0.13,1.14,1.07,224,36,202,115,143,57,545,181,0.91,0.33,0.0,DEF,NEW,5.0
True,True,,,220237,0,0,0,0,0,0,2,2.2,,0,Sven,0.0,447,False,,,50,220237.jpg,3.6,False,Botman,0.4,False,,a,17,4,89,0,0,0,0,0.0,17.8,Botman,,,,,False,p220237,1834,1,1,5,27,1,0,0,2,0,0,6,332,597.0,85.8,190.0,87.4,0,0,0,0,21,1.73,0.86,2.59,27.58,,,,,,,[],,78,32,246,80,163,44,153,50,0.08,0.0,0.04,0.12,1.35,1.32,260,45,238,124,87,34,288,106,1.03,0.25,0.0,DEF,NEW,5.0
True,True,,,78916,0,0,0,0,0,0,2,2.2,,0,Dan,0.0,448,False,,,50,78916.jpg,3.2,False,Burn,2.6,False,,a,17,4,93,0,0,0,0,0.0,18.6,Burn,,,,,False,p78916,2195,1,3,6,36,0,0,0,9,1,0,5,286,525.8,107.3,186.0,82.1,0,0,0,0,25,1.08,0.36,1.44,30.15,,,,,,,[],,108,47,234,73,165,45,168,59,0.04,0.0,0.01,0.05,1.24,1.48,215,33,193,112,142,56,114,41,1.03,0.25,0.0,DEF,NEW,5.0
True,True,,,487838,0,0,0,0,0,0,2,2.2,,0,Lewis,0.0,449,False,,,50,487838.jpg,2.6,False,Hall,3.9,False,,a,17,4,79,0,0,0,0,0.0,15.8,Hall,,,,,False,p487838,2176,1,2,4,39,0,0,0,4,0,0,4,347,550.2,433.6,196.0,118.0,0,0,0,0,24,1.01,2.78,3.79,37.72,5.0,,1.0,,,,[],,93,42,64,14,158,41,92,25,0.04,0.0,0.11,0.15,1.56,1.61,310,63,288,142,226,93,79,32,0.99,0.17,0.0,DEF,NEW,5.0
True,True,75.0,,441191,0,0,0,0,0,0,2,1.6,,0,Tino,0.0,450,False,Calf injury - 75% chance of playing,2026-07-23T12:01:23.753221Z,50,441191.jpg,3.5,False,Livramento,0.1,False,,d,17,4,59,0,0,0,0,0.0,11.8,Livramento,,,,,False,p441191,1326,0,1,6,14,0,0,0,1,0,0,3,252,219.4,199.7,42.0,46.1,0,0,0,0,14,0.13,0.89,1.02,18.62,,,,,,,[],https://www.newcastleunited.com/en/news/livramento-withdrawn-from-england-world-cup-squad?utm_source=premier-league-web&utm_medium=referral&utm_campaign=pl-referral-always-on&utm_term=injuries&utm_content=club-injury-article,238,89,169,42,282,92,257,83,0.01,0.0,0.06,0.07,1.26,0.95,288,53,266,132,102,41,427,151,0.95,0.41,0.0,DEF,NEW,5.0
True,False,0.0,,545477,0,0,0,0,0,0,2,1.0,,0,Alex,0.0,451,False,Has joined FC Kaiserslautern on loan for the rest of the season,2026-08-12T14:05:29.224600Z,40,545477.jpg,1.0,False,Murphy,0.7,False,,u,17,4,2,0,0,0,0,0.0,0.5,A.Murphy,,,,,False,p545477,7,0,0,0,1,0,0,0,0,0,0,0,3,10.2,0.6,2.0,1.3,0,0,0,0,0,0.0,0.0,0.0,0.49,,,,,,,[],,370,129,372,130,346,124,382,129,0.0,0.0,0.0,0.0,6.3,12.86,546,173,55,36,357,122,219,77,0.0,0.0,0.0,DEF,NEW,4.0
True,True,,,201666,0,0,0,0,0,0,3,2.1,,0,Harvey,0.0,453,False,,,60,201666.jpg,2.9,False,Barnes,1.2,False,,a,17,4,106,0,0,0,0,0.0,17.7,Barnes,,,,,False,p201666,1951,7,1,5,31,0,0,0,1,0,0,9,349,404.0,387.5,682.0,147.0,0,0,0,0,19,6.84,2.72,9.56,30.3,,,,,,,[],,151,58,84,62,24,11,53,33,0.32,0.0,0.13,0.45,1.4,1.43,67,45,461,180,185,70,200,66,0.88,0.23,0.0,MID,NEW,6.0
True,True,,,449434,0,0,0,0,0,0,3,2.1,,0,Anthony,0.0,454,False,,,60,449434.jpg,1.5,False,Elanga,0.7,False,,a,17,4,48,0,0,0,0,0.0,8.0,Elanga,,,,,False,p449434,1302,0,1,2,28,0,0,0,0,0,0,0,179,130.4,266.7,185.0,57.8,0,0,0,0,14,1.65,1.74,3.39,21.11,8.0,,,,,,[],,290,134,135,92,168,88,228,117,0.11,0.0,0.12,0.23,1.46,1.94,86,55,480,190,332,148,242,84,0.97,0.14,0.0,MID,NEW,6.0
True,True,,,232653,0,0,0,0,0,0,3,1.5,,0,Jacob,0.0,456,False,,,50,232653.jpg,2.2,False,Ramsey,0.4,False,,a,17,4,62,0,0,0,0,0.0,12.4,J.Ramsey,,,,,False,p232653,1441,2,3,1,31,0,0,0,3,1,0,3,303,304.4,330.3,165.0,79.9,0,0,0,0,15,1.2,1.45,2.65,27.24,,,,,,,[],,198,87,108,77,183,100,173,84,0.07,0.0,0.09,0.16,1.7,1.94,273,163,251,57,267,112,273,91,0.94,0.06,0.0,MID,NEW,5.0
True,True,,,114243,0,0,0,0,0,0,3,2.1,,0,Jacob,0.0,457,False,,,60,114243.jpg,2.5,False,Murphy,0.2,False,,a,17,4,82,0,0,0,0,0.0,13.7,J.Murphy,,,,,False,p114243,1606,3,2,8,20,0,0,0,2,0,0,5,314,330.8,393.7,346.0,106.0,0,0,0,0,19,3.07,2.66,5.73,24.35,,,,,,,[],,186,79,82,60,78,47,117,65,0.17,0.0,0.15,0.32,1.36,1.12,59,40,453,175,239,93,360,133,1.06,0.45,0.0,MID,NEW,6.0
True,True,100.0,,180974,0,0,0,0,0,0,3,1.5,,0,Joelinton Cássio,0.0,458,False,,2026-07-23T12:01:23.769696Z,55,180974.jpg,2.7,False,Apolinário de Lira,0.1,False,,a,17,4,73,0,0,0,0,0.0,13.3,Joelinton,,,,,False,p180974,1950,2,1,5,27,0,0,0,10,0,0,2,304,324.4,296.3,329.0,95.0,0,0,0,0,23,2.36,1.35,3.71,28.75,,,,,,,[],,191,82,126,87,84,52,139,74,0.11,0.0,0.06,0.17,1.33,1.25,125,78,362,121,208,80,543,236,1.06,0.23,0.0,MID,NEW,5.5
True,True,0.0,,547719,0,0,0,0,0,0,3,0.0,,0,Lewis,0.0,459,False,Leg injury - Expected back 30 Aug,2026-07-23T12:01:23.785456Z,55,547719.jpg,3.1,False,Miley,0.0,False,,i,17,4,72,0,0,0,0,0.0,13.1,L.Miley,,,,,False,p547719,1493,1,4,2,22,0,0,0,0,0,0,5,334,342.6,251.4,136.0,73.0,0,0,0,0,15,1.36,2.1,3.46,21.22,7.0,,,,,,[],https://www.newcastleunited.com/en/news/eddie-howes-team-news-update-schaer-and-livramento-injury-latest-ahead-of-forest?utm_source=premier-league-web&utm_medium=referral&utm_campaign=pl-referral-always-on&utm_term=injuries&utm_content=club-injury-article,176,73,136,93,201,111,191,96,0.08,0.0,0.13,0.21,1.28,1.33,198,123,435,166,161,61,547,238,0.9,0.12,0.0,MID,NEW,5.5
True,True,,,200089,0,0,0,0,0,0,3,1.5,,0,Joe,0.0,460,False,,,50,200089.jpg,1.6,False,Willock,0.1,False,,a,17,4,38,0,0,0,0,0.0,7.6,Willock,,,,,False,p200089,972,0,2,3,18,0,0,0,3,0,0,0,166,145.4,205.8,204.0,55.5,0,0,0,0,10,1.26,1.07,2.33,17.83,,,,,,,[],,278,128,164,110,151,82,233,119,0.12,0.0,0.1,0.22,1.65,1.67,241,147,219,41,322,140,420,161,0.93,0.28,0.0,MID,NEW,5.0
True,True,,,611665,0,0,0,0,0,0,3,2.1,,0,Bazoumana,0.0,461,False,,,60,611665.jpg,0.0,False,Touré,0.3,False,,a,17,4,0,0,0,0,0,0.0,0.0,Touré,,,,,False,p611665,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,[],,552,241,552,241,552,241,552,241,0.0,0.0,0.0,0.0,0.0,0.0,107,70,501,205,552,241,331,119,0.0,0.0,0.0,MID,NEW,6.0
True,True,,,636852,0,0,0,0,0,0,3,1.5,,0,Sean,0.0,462,False,,,50,636852.jpg,0.0,False,Steur,0.1,False,,a,17,4,0,0,0,0,0,0.0,0.0,Steur,,,,,False,p636852,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,[],,533,228,533,228,531,228,533,228,0.0,0.0,0.0,0.0,0.0,0.0,362,217,340,111,533,228,444,173,0.0,0.0,0.0,MID,NEW,5.0
True,True,,,470313,0,0,0,0,0,0,4,2.0,,0,Nick,0.0,463,False,,,60,470313.jpg,3.3,False,Woltemade,1.7,False,,a,17,4,108,0,0,0,0,0.0,18.0,Woltemade,,,,,False,p470313,1896,8,4,8,29,1,0,0,0,0,0,12,399,447.2,314.4,425.0,117.5,0,0,0,0,24,6.59,1.53,8.12,25.67,,,,,1.0,,[],,130,12,116,7,56,21,93,15,0.31,0.0,0.07,0.38,1.22,1.38,92,23,486,53,135,12,154,26,1.14,0.38,0.0,FWD,NEW,6.0
True,True,,,216646,0,0,0,0,0,0,4,2.0,,0,Yoane,0.0,464,False,,,60,216646.jpg,1.4,False,Wissa,1.7,False,,a,17,4,27,0,0,0,0,0.0,4.5,Wissa,,,,,False,p216646,517,1,1,1,11,0,0,0,3,0,0,0,70,58.0,46.7,163.0,25.5,0,0,0,0,4,3.13,0.54,3.67,9.97,,,,,4.0,,[],,331,38,291,35,185,35,301,36,0.54,0.0,0.09,0.63,1.74,1.91,72,19,466,49,342,37,160,27,0.7,0.17,0.0,FWD,NEW,6.0
True,True,,,538207,0,0,0,0,0,0,4,2.0,,0,William,0.0,465,False,,,60,538207.jpg,3.2,False,Osula,1.3,False,,a,17,4,76,0,0,0,0,0.0,12.7,Osula,,,,,False,p538207,805,7,1,2,14,0,0,0,0,0,0,13,284,256.6,82.6,284.0,62.2,0,0,0,0,8,4.28,0.62,4.9,14.48,,,,,2.0,,[],,222,21,252,29,105,25,218,24,0.48,0.0,0.07,0.55,1.62,1.57,102,25,496,55,153,14,119,20,0.89,0.22,0.0,FWD,NEW,6.0
True,True,,,599303,0,0,0,0,0,0,4,1.0,,0,Sean,0.0,466,False,,,45,599303.jpg,1.0,False,Neave,0.7,False,,a,17,4,1,0,0,0,0,0.0,0.2,Neave,,,,,False,p599303,13,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.0,5.0,0.5,0,0,0,0,0,0.03,0.0,0.03,0.37,,,,,,,[],,486,54,481,54,338,44,389,45,0.21,0.0,0.0,0.21,2.56,6.92,483,67,182,11,374,45,233,40,0.0,0.0,0.0,FWD,NEW,4.5
True,True,,,632794,0,0,0,0,0,0,3,0.0,0.0,0,Aladji,0.0,559,0,,,50,632794.jpg,0.0,False,Bamba,0.1,False,,a,17,4,0,0,0,0,0,0.0,0.0,Bamba,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,MID,NEW,5.0
True,True,,,470551,0,0,0,0,0,0,1,0.0,0.0,0,Lukás,0.0,567,0,,,50,470551.jpg,0.0,False,Hornícek,0.5,False,,a,17,4,0,0,0,0,0,0.0,0.0,Horníček,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GK,NEW,5.0
True,True,,,85633,0,0,0,0,0,0,1,2.6,,0,Matz,0.0,467,False,,,50,85633.jpg,3.4,False,Sels,1.5,False,,a,18,17,105,0,0,0,0,0.0,21.0,Sels,,,,,False,p85633,2667,0,0,7,39,0,1,0,2,0,95,3,431,730.0,10.0,0.0,74.0,0,0,0,0,30,0.0,0.06,0.06,45.12,,,,,,,[],,39,11,342,11,478,47,186,11,0.0,3.21,0.0,0.0,1.52,1.32,216,5,194,43,110,13,159,24,1.01,0.24,0.0,GK,NFO,5.0
True,True,,,221389,0,0,0,0,0,0,1,2.0,,0,John Victor,0.0,468,False,,,45,221389.jpg,2.2,False,Maciel Furtado,0.1,False,,a,18,17,11,0,0,0,0,0.0,2.4,John,,,,,False,p221389,437,0,0,1,8,0,0,0,1,0,6,0,32,56.4,0.0,0.0,5.7,0,0,0,0,5,0.0,0.0,0.0,6.13,,,,,,,[],,332,28,450,45,434,37,355,28,0.0,1.24,0.0,0.0,1.26,1.65,409,31,108,33,263,26,446,55,1.03,0.21,0.0,GK,NFO,4.5
True,True,,,215136,0,0,0,0,0,0,2,2.2,,0,Neco,0.0,469,False,,,50,215136.jpg,3.5,False,Williams,11.9,False,,a,18,17,128,0,0,0,0,0.0,25.6,N.Williams,,,,,False,p215136,3203,2,3,9,48,0,0,0,6,1,0,15,531,804.0,572.3,380.0,175.6,0,0,0,0,36,2.01,3.97,5.98,51.36,5.0,,3.0,,,,[],,30,11,38,3,70,7,32,3,0.06,0.0,0.11,0.17,1.44,1.35,257,43,235,122,101,40,40,14,1.01,0.25,0.0,DEF,NFO,5.0
True,True,,,485047,0,0,0,0,0,0,2,2.2,,0,Felipe,0.0,470,False,,,50,485047.jpg,2.5,False,Rodrigues da Silva,0.1,False,,a,18,17,53,0,0,0,0,0.0,10.6,Morato,,,,,False,p485047,1340,1,0,2,23,0,0,0,5,0,0,1,190,371.2,37.6,96.0,50.5,0,0,0,0,14,1.32,0.15,1.47,24.34,,,,,,,[],,164,68,301,102,236,72,243,77,0.09,0.0,0.01,0.1,1.63,1.54,307,62,285,141,231,95,475,164,0.94,0.13,0.0,DEF,NFO,5.0
True,True,,,227444,0,0,0,0,0,0,2,2.5,,0,Nikola,0.0,471,False,,,55,227444.jpg,3.1,False,Milenković,2.3,False,,a,18,17,119,0,0,0,0,0.0,21.6,Milenković,,,,,False,p227444,3375,0,1,9,51,1,0,0,6,0,0,2,401,680.4,66.9,120.0,86.9,0,0,0,0,37,0.83,0.68,1.51,54.98,,,,,,,[],,53,23,266,88,217,62,154,51,0.02,0.0,0.02,0.04,1.47,1.36,144,17,381,159,160,66,115,42,0.99,0.24,0.0,DEF,NFO,5.5
True,True,100.0,,575476,0,0,0,0,0,0,2,1.9,,0,Murillo,0.0,472,False,,2026-07-23T12:01:23.801183Z,55,575476.jpg,3.3,False,Costa dos Santos,0.7,False,,a,18,17,83,0,0,0,0,0.0,15.1,Murillo,,,,,False,p575476,2130,1,0,6,29,2,0,0,5,0,0,3,333,542.2,115.5,82.0,74.0,0,0,0,0,25,0.73,0.47,1.2,32.99,,,2.0,,,,[],https://www.nottinghamforest.co.uk/news/2026/may/21/team-news-for-visit-of-bournemouth/?utm_source=premier-league-web&utm_medium=referral&utm_campaign=pl-referral-always-on&utm_term=injuries&utm_content=club-injury-article,95,44,226,65,249,78,187,63,0.03,0.0,0.02,0.05,1.39,1.23,204,30,441,172,133,52,389,137,1.06,0.25,0.0,DEF,NFO,5.5
True,True,,,159506,0,0,0,0,0,0,2,1.7,,0,Ola,0.0,473,False,,,45,159506.jpg,3.7,False,Aina,4.3,False,,a,18,17,67,0,0,0,0,0.0,14.9,Aina,,,,,False,p159506,1587,0,2,6,19,0,0,0,3,0,0,5,264,285.2,160.3,58.0,50.5,0,0,0,0,18,0.41,0.84,1.25,25.31,,,,,,,[],,210,79,193,50,271,86,242,76,0.02,0.0,0.05,0.07,1.44,1.08,390,82,89,56,76,29,83,34,1.02,0.34,0.0,DEF,NFO,4.5
True,True,,,575458,0,0,0,0,0,0,2,1.7,,0,Jair,0.0,474,False,,,45,575458.jpg,1.4,False,Paula da Cunha Filho,0.3,False,,a,18,17,13,0,0,0,0,0.0,2.9,Jair Cunha,,,,,False,p575458,514,0,0,0,7,0,0,0,0,0,0,0,48,98.0,15.2,29.0,14.2,0,0,0,0,6,0.27,0.06,0.33,10.35,,,,,,,[],,307,112,329,115,300,102,322,111,0.05,0.0,0.01,0.06,1.81,1.23,474,132,173,106,335,120,185,68,1.05,0.0,0.0,DEF,NFO,4.5
True,True,0.0,,500151,0,0,0,0,0,0,2,0.0,,0,Nicolò,0.0,475,False,Knee injury - Unknown return date,2026-07-23T12:01:23.816304Z,45,500151.jpg,2.8,False,Savona,0.0,False,,i,18,17,39,0,0,0,0,0.0,8.7,Savona,,,,,False,p500151,1025,2,0,3,18,0,0,0,2,0,0,0,131,216.6,123.2,94.0,43.5,0,0,0,0,11,1.34,0.45,1.79,15.04,,,,,,,[],,240,91,223,63,239,74,262,87,0.12,0.0,0.04,0.16,1.32,1.58,452,123,151,97,192,80,555,184,0.97,0.26,0.0,DEF,NFO,4.5
True,True,,,204822,0,0,0,0,0,0,2,1.0,,0,Omar,0.0,476,False,,,40,204822.jpg,0.0,False,Richards,0.2,False,,a,18,17,0,0,0,0,0,0.0,0.0,O.Richards,,,,,False,p204822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,[],,413,144,398,143,379,139,415,144,0.0,0.0,0.0,0.0,0.0,0.0,515,151,24,14,419,145,365,129,0.0,0.0,0.0,DEF,NFO,4.0
True,True,,,549067,0,0,0,0,0,0,2,1.0,,0,Zach,0.0,477,False,,,40,549067.jpg,1.0,False,Abbott,0.2,False,,a,18,17,3,0,0,0,0,0.0,0.8,Abbott,,,,,False,p549067,165,0,0,0,4,0,0,0,0,0,0,0,3,25.4,6.4,0.0,3.2,0,0,0,0,2,0.0,0.01,0.01,3.47,,,,,,,[],,352,123,350,122,410,161,367,127,0.0,0.0,0.01,0.01,1.89,2.18,548,175,57,38,359,124,338,118,1.09,0.0,0.0,DEF,NFO,4.0
True,True,,,470315,0,0,0,0,0,0,2,1.7,,0,Luca,0.0,478,False,,,45,470315.jpg,1.6,False,Netz,0.0,False,,a,18,17,11,0,0,0,0,0.0,2.4,Netz,,,,,False,p470315,353,0,0,0,5,0,0,0,0,0,0,0,33,63.4,30.1,10.0,10.4,0,0,0,0,3,0.0,0.41,0.41,7.87,,,,,,,[],,329,118,311,107,326,117,335,116,0.0,0.0,0.1,0.1,2.01,1.27,438,118,137,92,320,116,503,172,0.76,0.0,0.0,DEF,NFO,4.5
True,True,,,538638,0,0,0,0,0,0,2,1.0,,0,Tyler,0.0,479,False,,,40,538638.jpg,0.0,False,Bindon,0.2,False,,a,18,17,0,0,0,0,0,0.0,0.0,Bindon,,,,,False,p538638,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,[],,441,163,426,162,407,158,443,163,0.0,0.0,0.0,0.0,0.0,0.0,544,171,53,34,446,163,361,127,0.0,0.0,0.0,DEF,NFO,4.0
True,True,,,222531,0,0,0,0,0,0,3,2.8,,0,Morgan,0.0,480,False,,,80,222531.jpg,5.1,False,Gibbs-White,11.6,False,,a,18,17,188,0,0,0,0,0.0,23.5,Gibbs-White,,,,,False,p222531,3101,15,4,10,45,0,0,0,1,0,0,18,712,843.8,747.7,836.0,242.5,0,0,0,0,35,10.81,2.91,13.72,49.7,,,1.0,,2.0,,[],,21,6,19,18,9,4,7,5,0.31,0.0,0.08,0.39,1.44,1.31,8,5,548,240,11,5,34,11,1.02,0.29,0.0,MID,NFO,8.0
True,True,100.0,,209046,0,0,0,0,0,0,3,1.6,,0,Callum,0.0,482,False,,2026-07-23T12:01:23.832709Z,60,209046.jpg,2.9,False,Hudson-Odoi,0.1,False,,a,18,17,88,0,0,0,0,0.0,14.7,Hudson-Odoi,,,,,False,p209046,1838,3,4,6,26,0,0,0,0,0,0,8,358,366.6,611.7,330.0,130.6,0,0,0,0,21,2.77,3.02,5.79,30.88,,,4.0,,,,[],https://www.nottinghamforest.co.uk/news/2026/april/21/update-on-callum-hudson-odoi/?utm_source=premier-league-web&utm_medium=referral&utm_campaign=pl-referral-always-on&utm_term=injuries&utm_content=club-injury-article,166,65,31,30,83,51,74,45,0.14,0.0,0.15,0.29,1.51,1.27,70,46,464,181,186,71,539,233,1.03,0.29,0.0,MID,NFO,6.0
True,True,,,456512,0,0,0,0,0,0,3,2.0,,0,Dan,0.0,483,False,,,55,456512.jpg,2.1,False,Ndoye,0.5,False,,a,18,17,50,0,0,0,0,0.0,9.1,Ndoye,,,,,False,p456512,1167,1,2,2,17,0,0,0,1,0,0,4,178,166.4,217.7,180.0,56.6,0,0,0,0,14,1.05,1.51,2.56,15.96,,,,,,,[],,265,121,152,103,173,92,230,118,0.08,0.0,0.12,0.2,1.23,1.31,166,104,403,147,277,118,217,72,1.08,0.15,0.0,MID,NFO,5.5
